transaction_id,transaction_date,product_id,product_code,product_description,quantity,account_id
T20250414-00461,2025-01-11,236,44,Produto M279,15,1408
T20250414-00462,2024-03-16,227,21,Produto E338,2,1183
T20250414-00463,2023-08-17,230,28,Produto I246,19,1292
T20250414-00464,2023-09-25,227,21,Produto E338,9,1475
T20250414-00465,2023-06-28,287,16,Produto O164,17,1316
T20250414-00466,2023-03-25,208,11,Produto O943,17,1406
T20250414-00467,2023-09-22,232,46,Produto Z547,19,1079
T20250414-00468,2024-02-07,292,48,Produto N194,19,1104
T20250414-00469,2024-09-02,252,25,Produto P399,17,1166
T20250414-00470,2024-12-06,261,14,Produto Y220,9,1351
T20250414-00471,2024-02-15,228,6,Produto B585,11,1354
T20250414-00472,2023-10-14,263,12,Produto O924,3,1050
T20250414-00473,2024-09-20,288,5,Produto T983,5,1053
T20250414-00474,2025-02-06,255,40,Produto I357,2,1065
T20250414-00475,2025-01-19,285,29,Produto H688,5,1216
T20250414-00476,2023-09-29,222,34,Produto B606,13,1450
T20250414-00477,2023-04-24,295,20,Produto Y464,18,1137
T20250414-00478,2023-04-08,268,44,Produto G994,10,1220
T20250414-00479,2025-01-20,260,47,Produto E906,7,1403
T20250414-00480,2024-08-12,267,22,Produto G935,10,1108
T20250414-00481,2024-06-10,287,16,Produto O164,8,1324
T20250414-00482,2024-06-23,206,25,Produto A407,12,1308
T20250414-00483,2024-06-25,251,2,Produto U899,7,1121
T20250414-00484,2025-03-16,205,17,Produto G609,15,1311
T20250414-00485,2024-05-20,203,23,Produto G994,15,1351
T20250414-00486,2024-09-25,289,40,Produto X152,11,1253
T20250414-00487,2023-12-11,250,46,Produto Q690,1,1095
T20250414-00488,2024-08-04,270,39,Produto R20,19,1101
T20250414-00489,2024-02-03,210,28,Produto L544,7,1131
T20250414-00490,2023-07-17,285,29,Produto H688,9,1346
T20250414-00491,2023-09-29,233,14,Produto G422,15,1487
T20250414-00492,2024-08-02,213,4,Produto D177,11,1010
T20250414-00493,2024-06-20,242,10,Produto Z955,16,1081
T20250414-00494,2023-05-20,258,5,Produto T479,7,1046
T20250414-00495,2024-10-29,251,2,Produto U899,3,1175
T20250414-00496,2023-05-05,277,26,Produto K965,11,1411
T20250414-00497,2023-01-01,207,38,Produto G584,15,1182
T20250414-00498,2023-06-01,269,7,Produto V779,5,1300
T20250414-00499,2024-09-23,249,33,Produto Y845,19,1345
T20250414-00500,2024-10-24,228,6,Produto B585,8,1138
T20250414-00501,2023-05-22,223,15,Produto W388,13,1467
T20250414-00502,2024-05-03,281,44,Produto C383,15,1138
T20250414-00503,2024-04-22,208,11,Produto O943,13,1040
T20250414-00504,2023-09-13,246,11,Produto V318,9,1346
T20250414-00505,2024-05-09,237,29,Produto T289,6,1117
T20250414-00506,2024-06-11,264,11,Produto P61,15,1105
T20250414-00507,2023-03-19,219,10,Produto O463,2,1362
T20250414-00508,2023-06-23,223,15,Produto W388,1,1475
T20250414-00509,2024-01-08,268,44,Produto G994,3,1273
T20250414-00510,2024-09-20,231,3,Produto Q788,17,1210
T20250414-00511,2023-04-13,250,46,Produto Q690,19,1165
T20250414-00512,2023-08-21,210,28,Produto L544,20,1403
T20250414-00513,2025-02-18,262,39,Produto Y699,11,1195
T20250414-00514,2025-03-28,221,1,Produto Q257,6,1039
T20250414-00515,2023-08-20,259,19,Produto Y316,6,1333
T20250414-00516,2024-08-31,238,16,Produto K344,20,1453
T20250414-00517,2024-12-28,204,18,Produto U337,10,1284
T20250414-00518,2024-10-25,290,6,Produto M816,9,1444
T20250414-00519,2024-03-21,288,5,Produto T983,17,1279
T20250414-00520,2023-11-12,209,41,Produto C955,20,1262
T20250414-00521,2023-07-18,278,31,Produto A338,9,1013
T20250414-00522,2024-02-08,231,3,Produto Q788,15,1133
T20250414-00523,2024-01-24,239,32,Produto G145,4,1336
T20250414-00524,2023-05-03,292,48,Produto N194,19,1184
T20250414-00525,2024-07-26,224,32,Produto V634,3,1124
T20250414-00526,2023-08-07,238,16,Produto K344,15,1161
T20250414-00527,2023-10-21,240,26,Produto H916,6,1240
T20250414-00528,2024-09-15,254,15,Produto K831,7,1427
T20250414-00529,2023-07-01,246,11,Produto V318,6,1452
T20250414-00530,2023-09-25,260,47,Produto E906,16,1331
T20250414-00531,2024-01-30,234,39,Produto T940,4,1383
T20250414-00532,2024-03-27,282,46,Produto P800,4,1063
T20250414-00533,2024-05-16,263,12,Produto O924,6,1486
T20250414-00534,2025-02-17,277,26,Produto K965,2,1308
T20250414-00535,2023-08-01,260,47,Produto E906,12,1318
T20250414-00536,2024-11-14,221,1,Produto Q257,14,1090
T20250414-00537,2023-04-23,261,14,Produto Y220,19,1383
T20250414-00538,2023-06-06,229,17,Produto N361,17,1062
T20250414-00539,2024-04-08,284,48,Produto C512,6,1016
T20250414-00540,2024-01-12,213,4,Produto D177,4,1483
T20250414-00541,2024-08-25,274,29,Produto R437,1,1394
T20250414-00542,2024-07-26,229,17,Produto N361,18,1421
T20250414-00543,2024-07-19,210,28,Produto L544,3,1276
T20250414-00544,2023-08-27,295,20,Produto Y464,17,1380
T20250414-00545,2023-03-15,205,17,Produto G609,10,1316
T20250414-00546,2023-08-16,262,39,Produto Y699,17,1366
T20250414-00547,2025-01-05,215,39,Produto S284,16,1075
T20250414-00548,2023-03-26,247,4,Produto K333,14,1106
T20250414-00549,2025-02-08,213,4,Produto D177,2,1097
T20250414-00550,2023-05-18,287,16,Produto O164,1,1490
T20250414-00551,2024-03-21,205,17,Produto G609,3,1162
T20250414-00552,2023-09-03,252,25,Produto P399,9,1184
T20250414-00553,2024-02-28,251,2,Produto U899,19,1215
T20250414-00554,2025-03-09,209,41,Produto C955,5,1469
T20250414-00555,2023-03-21,229,17,Produto N361,1,1137
T20250414-00556,2023-06-07,292,48,Produto N194,5,1015
T20250414-00557,2023-11-20,299,38,Produto I435,2,1002
T20250414-00558,2024-10-30,209,41,Produto C955,17,1393
T20250414-00559,2025-03-02,201,17,Produto T822,5,1486
T20250414-00560,2023-01-26,266,19,Produto U706,5,1405
T20250414-00561,2024-12-13,227,21,Produto E338,5,1390
T20250414-00562,2023-11-06,249,33,Produto Y845,18,1041
T20250414-00563,2023-12-08,235,20,Produto X356,18,1464
T20250414-00564,2023-08-03,282,46,Produto P800,2,1195
T20250414-00565,2024-03-10,296,46,Produto L885,8,1170
T20250414-00566,2025-01-10,297,5,Produto B500,10,1357
T20250414-00567,2024-11-16,227,21,Produto E338,11,1211
T20250414-00568,2023-08-02,202,7,Produto E827,19,1106
T20250414-00569,2024-11-25,245,19,Produto H791,14,1219
T20250414-00570,2024-12-16,205,17,Produto G609,7,1081
T20250414-00571,2023-02-22,266,19,Produto U706,19,1050
T20250414-00572,2023-02-01,221,1,Produto Q257,10,1208
T20250414-00573,2023-11-16,272,20,Produto E366,11,1418
T20250414-00574,2023-12-30,249,33,Produto Y845,16,1417
T20250414-00575,2023-02-16,253,36,Produto S238,10,1380
T20250414-00576,2024-05-18,218,20,Produto M874,14,1396
T20250414-00577,2024-03-29,254,15,Produto K831,6,1393
T20250414-00578,2024-07-11,282,46,Produto P800,17,1336
T20250414-00579,2024-02-05,215,39,Produto S284,20,1161
T20250414-00580,2023-02-24,294,16,Produto K893,18,1099
T20250414-00581,2025-01-14,266,19,Produto U706,18,1250
T20250414-00582,2025-01-02,284,48,Produto C512,9,1174
T20250414-00583,2025-03-05,281,44,Produto C383,2,1326
T20250414-00584,2023-05-22,291,34,Produto D633,15,1080
T20250414-00585,2023-07-29,255,40,Produto I357,18,1097
T20250414-00586,2023-12-01,219,10,Produto O463,10,1493
T20250414-00587,2023-08-20,224,32,Produto V634,10,1255
T20250414-00588,2024-01-08,250,46,Produto Q690,15,1441
T20250414-00589,2024-09-17,261,14,Produto Y220,18,1009
T20250414-00590,2024-03-03,210,28,Produto L544,10,1061
T20250414-00591,2023-09-06,222,34,Produto B606,16,1489
T20250414-00592,2025-01-15,225,23,Produto A317,15,1131
T20250414-00593,2023-03-30,273,32,Produto P527,20,1012
T20250414-00594,2025-02-09,288,5,Produto T983,20,1430
T20250414-00595,2024-08-10,207,38,Produto G584,2,1347
T20250414-00596,2025-03-18,296,46,Produto L885,6,1269
T20250414-00597,2025-02-27,210,28,Produto L544,2,1298
T20250414-00598,2024-11-01,295,20,Produto Y464,10,1242
T20250414-00599,2024-02-19,200,20,Produto Z769,9,1346
T20250414-00600,2024-10-07,293,45,Produto I337,15,1449
T20250414-00601,2024-04-20,272,20,Produto E366,5,1297
T20250414-00602,2024-01-13,219,10,Produto O463,19,1081
T20250414-00603,2023-10-31,258,5,Produto T479,9,1217
T20250414-00604,2023-10-08,233,14,Produto G422,1,1128
T20250414-00605,2025-01-20,241,5,Produto R208,16,1056
T20250414-00606,2023-04-28,228,6,Produto B585,19,1267
T20250414-00607,2023-09-07,277,26,Produto K965,4,1164
T20250414-00608,2024-05-04,240,26,Produto H916,5,1004
T20250414-00609,2023-09-28,266,19,Produto U706,14,1331
T20250414-00610,2024-05-01,224,32,Produto V634,9,1009
T20250414-00611,2023-11-24,259,19,Produto Y316,16,1208
T20250414-00612,2023-08-24,244,2,Produto S837,13,1457
T20250414-00613,2023-11-15,299,38,Produto I435,11,1458
T20250414-00614,2024-02-18,270,39,Produto R20,14,1407
T20250414-00615,2024-09-29,216,40,Produto Y349,8,1495
T20250414-00616,2024-10-19,218,20,Produto M874,8,1104
T20250414-00617,2023-07-05,275,10,Produto U483,2,1102
T20250414-00618,2023-09-15,255,40,Produto I357,3,1268
T20250414-00619,2023-11-24,240,26,Produto H916,8,1218
T20250414-00620,2024-04-11,299,38,Produto I435,10,1376
T20250414-00621,2023-03-27,227,21,Produto E338,3,1084
T20250414-00622,2023-01-30,258,5,Produto T479,2,1454
T20250414-00623,2024-01-03,234,39,Produto T940,16,1154
T20250414-00624,2024-03-25,256,42,Produto X273,9,1273
T20250414-00625,2025-03-24,298,33,Produto B166,5,1125
T20250414-00626,2024-01-26,280,44,Produto A726,20,1135
T20250414-00627,2024-04-05,299,38,Produto I435,9,1376
T20250414-00628,2023-03-10,295,20,Produto Y464,4,1422
T20250414-00629,2023-12-18,291,34,Produto D633,5,1108
T20250414-00630,2024-04-17,201,17,Produto T822,2,1123
T20250414-00631,2024-05-25,262,39,Produto Y699,12,1020
T20250414-00632,2023-01-12,225,23,Produto A317,16,1398
T20250414-00633,2024-09-17,214,17,Produto J937,3,1388
T20250414-00634,2024-01-21,212,19,Produto N759,10,1478
T20250414-00635,2023-05-29,260,47,Produto E906,20,1363
T20250414-00636,2024-09-16,265,8,Produto W591,11,1310
T20250414-00637,2023-07-29,212,19,Produto N759,2,1486
T20250414-00638,2024-08-01,263,12,Produto O924,7,1326
T20250414-00639,2024-07-11,205,17,Produto G609,17,1154
T20250414-00640,2024-05-13,275,10,Produto U483,9,1307
T20250414-00641,2024-05-28,245,19,Produto H791,12,1437
T20250414-00642,2024-08-28,251,2,Produto U899,19,1235
T20250414-00643,2024-04-19,221,1,Produto Q257,1,1296
T20250414-00644,2024-10-10,248,13,Produto E317,12,1402
T20250414-00645,2024-02-22,225,23,Produto A317,3,1235
T20250414-00646,2023-03-10,272,20,Produto E366,3,1168
T20250414-00647,2023-01-30,251,2,Produto U899,17,1461
T20250414-00648,2023-06-18,287,16,Produto O164,9,1099
T20250414-00649,2023-03-30,268,44,Produto G994,3,1151
T20250414-00650,2023-03-31,245,19,Produto H791,19,1255
T20250414-00651,2024-07-28,203,23,Produto G994,3,1080
T20250414-00652,2025-01-05,295,20,Produto Y464,17,1470
T20250414-00653,2023-05-06,262,39,Produto Y699,20,1261
T20250414-00654,2023-02-23,251,2,Produto U899,18,1138
T20250414-00655,2024-11-01,225,23,Produto A317,12,1028
T20250414-00656,2023-01-11,236,44,Produto M279,6,1446
T20250414-00657,2024-11-19,212,19,Produto N759,17,1128
T20250414-00658,2024-11-12,281,44,Produto C383,20,1434
T20250414-00659,2024-10-15,228,6,Produto B585,16,1219
T20250414-00660,2023-05-07,231,3,Produto Q788,10,1409
T20250414-00661,2024-03-12,248,13,Produto E317,16,1282
T20250414-00662,2023-03-03,238,16,Produto K344,6,1452
T20250414-00663,2024-03-14,294,16,Produto K893,4,1002
T20250414-00664,2024-11-03,255,40,Produto I357,17,1388
T20250414-00665,2024-07-20,205,17,Produto G609,3,1400
T20250414-00666,2023-05-19,279,30,Produto W458,11,1410
T20250414-00667,2024-09-22,259,19,Produto Y316,4,1161
T20250414-00668,2023-10-29,220,1,Produto C925,17,1300
T20250414-00669,2023-06-01,202,7,Produto E827,12,1097
T20250414-00670,2023-08-18,233,14,Produto G422,19,1052
T20250414-00671,2024-10-18,275,10,Produto U483,15,1155
T20250414-00672,2024-12-13,222,34,Produto B606,8,1324
T20250414-00673,2024-02-02,223,15,Produto W388,16,1337
T20250414-00674,2024-07-09,299,38,Produto I435,5,1106
T20250414-00675,2024-02-16,233,14,Produto G422,14,1321
T20250414-00676,2023-03-17,261,14,Produto Y220,7,1391
T20250414-00677,2023-09-25,211,7,Produto F213,15,1073
T20250414-00678,2024-10-09,254,15,Produto K831,7,1141
T20250414-00679,2023-10-01,239,32,Produto G145,14,1120
T20250414-00680,2023-08-18,214,17,Produto J937,10,1374
T20250414-00681,2024-03-29,285,29,Produto H688,5,1292
T20250414-00682,2023-04-22,296,46,Produto L885,20,1292
T20250414-00683,2025-03-09,252,25,Produto P399,5,1091
T20250414-00684,2023-06-23,292,48,Produto N194,20,1277
T20250414-00685,2024-05-11,287,16,Produto O164,12,1294
T20250414-00686,2024-12-20,261,14,Produto Y220,17,1333
T20250414-00687,2024-05-22,255,40,Produto I357,13,1232
T20250414-00688,2024-08-06,254,15,Produto K831,8,1165
T20250414-00689,2025-02-10,251,2,Produto U899,10,1009
T20250414-00690,2024-05-26,288,5,Produto T983,16,1075
T20250414-00691,2025-03-02,272,20,Produto E366,4,1292
T20250414-00692,2023-03-04,259,19,Produto Y316,6,1368
T20250414-00693,2023-12-10,245,19,Produto H791,12,1020
T20250414-00694,2023-08-20,213,4,Produto D177,1,1311
T20250414-00695,2023-01-17,297,5,Produto B500,8,1393
T20250414-00696,2024-08-03,217,30,Produto G748,17,1073
T20250414-00697,2023-08-22,217,30,Produto G748,4,1396
T20250414-00698,2023-12-17,256,42,Produto X273,12,1010
T20250414-00699,2023-05-04,231,3,Produto Q788,14,1029
T20250414-00700,2024-12-20,270,39,Produto R20,16,1380
T20250414-00701,2023-09-11,219,10,Produto O463,15,1034
T20250414-00702,2023-02-17,259,19,Produto Y316,19,1154
T20250414-00703,2023-04-08,210,28,Produto L544,16,1417
T20250414-00704,2023-04-15,221,1,Produto Q257,1,1136
T20250414-00705,2024-05-16,271,10,Produto M881,19,1060
T20250414-00706,2023-03-13,235,20,Produto X356,14,1109
T20250414-00707,2023-11-18,204,18,Produto U337,1,1380
T20250414-00708,2024-08-20,210,28,Produto L544,6,1137
T20250414-00709,2024-02-08,201,17,Produto T822,9,1116
T20250414-00710,2023-04-07,222,34,Produto B606,11,1249
T20250414-00711,2024-11-03,208,11,Produto O943,5,1237
T20250414-00712,2025-01-29,231,3,Produto Q788,9,1075
T20250414-00713,2024-05-14,261,14,Produto Y220,11,1076
T20250414-00714,2023-05-09,286,49,Produto Y824,19,1274
T20250414-00715,2023-09-18,211,7,Produto F213,3,1080
T20250414-00716,2023-06-12,299,38,Produto I435,13,1135
T20250414-00717,2024-04-08,233,14,Produto G422,8,1224
T20250414-00718,2023-10-29,274,29,Produto R437,10,1119
T20250414-00719,2025-01-07,276,42,Produto I491,18,1373
T20250414-00720,2023-10-22,215,39,Produto S284,9,1349
T20250414-00721,2024-04-17,223,15,Produto W388,8,1042
T20250414-00722,2023-10-03,275,10,Produto U483,5,1494
T20250414-00723,2023-10-09,217,30,Produto G748,2,1110
T20250414-00724,2023-09-03,263,12,Produto O924,6,1499
T20250414-00725,2023-08-29,261,14,Produto Y220,3,1049
T20250414-00726,2024-03-04,279,30,Produto W458,7,1366
T20250414-00727,2024-12-09,268,44,Produto G994,11,1141
T20250414-00728,2024-01-01,266,19,Produto U706,4,1423
T20250414-00729,2023-10-16,282,46,Produto P800,17,1194
T20250414-00730,2023-12-07,208,11,Produto O943,10,1192
T20250414-00731,2025-02-19,271,10,Produto M881,5,1429
T20250414-00732,2023-05-30,227,21,Produto E338,9,1198
T20250414-00733,2024-07-16,231,3,Produto Q788,2,1496
T20250414-00734,2023-07-22,257,40,Produto Q389,2,1429
T20250414-00735,2024-02-24,248,13,Produto E317,8,1353
T20250414-00736,2024-01-07,293,45,Produto I337,15,1241
T20250414-00737,2024-11-17,235,20,Produto X356,11,1267
T20250414-00738,2023-08-31,212,19,Produto N759,12,1121
T20250414-00739,2024-05-28,216,40,Produto Y349,10,1352
T20250414-00740,2024-01-28,273,32,Produto P527,14,1133
T20250414-00741,2024-12-27,281,44,Produto C383,17,1036
T20250414-00742,2023-09-17,263,12,Produto O924,5,1183
T20250414-00743,2025-03-22,210,28,Produto L544,7,1328
T20250414-00744,2024-12-07,220,1,Produto C925,2,1046
T20250414-00745,2025-01-02,223,15,Produto W388,19,1080
T20250414-00746,2023-04-24,232,46,Produto Z547,15,1284
T20250414-00747,2024-07-17,289,40,Produto X152,10,1007
T20250414-00748,2025-03-02,200,20,Produto Z769,8,1195
T20250414-00749,2024-10-15,285,29,Produto H688,14,1143
T20250414-00750,2024-05-31,233,14,Produto G422,1,1335
T20250414-00751,2024-04-05,223,15,Produto W388,19,1161
T20250414-00752,2024-09-20,215,39,Produto S284,14,1175
T20250414-00753,2024-01-17,288,5,Produto T983,9,1146
T20250414-00754,2024-08-12,289,40,Produto X152,15,1013
T20250414-00755,2024-04-25,236,44,Produto M279,20,1175
T20250414-00756,2023-07-06,256,42,Produto X273,16,1146
T20250414-00757,2024-03-05,251,2,Produto U899,4,1105
T20250414-00758,2023-04-07,286,49,Produto Y824,8,1143
T20250414-00759,2025-01-03,228,6,Produto B585,3,1024
T20250414-00760,2023-01-18,245,19,Produto H791,1,1295
T20250414-00761,2024-02-16,238,16,Produto K344,2,1297
T20250414-00762,2024-07-11,268,44,Produto G994,20,1493
T20250414-00763,2023-02-16,217,30,Produto G748,5,1337
T20250414-00764,2024-10-14,251,2,Produto U899,19,1368
T20250414-00765,2024-08-24,220,1,Produto C925,4,1025
T20250414-00766,2024-10-08,297,5,Produto B500,10,1457
T20250414-00767,2023-02-15,279,30,Produto W458,7,1169
T20250414-00768,2024-03-19,238,16,Produto K344,5,1019
T20250414-00769,2023-12-14,253,36,Produto S238,16,1046
T20250414-00770,2023-02-26,209,41,Produto C955,1,1083
T20250414-00771,2024-10-09,290,6,Produto M816,5,1126
T20250414-00772,2023-12-28,241,5,Produto R208,3,1410
T20250414-00773,2024-09-18,260,47,Produto E906,18,1028
T20250414-00774,2024-04-18,273,32,Produto P527,1,1170
T20250414-00775,2023-07-24,238,16,Produto K344,7,1055
T20250414-00776,2025-03-20,241,5,Produto R208,7,1350
T20250414-00777,2024-02-15,294,16,Produto K893,12,1488
T20250414-00778,2024-08-04,242,10,Produto Z955,5,1472
T20250414-00779,2025-01-26,203,23,Produto G994,8,1221
T20250414-00780,2023-01-04,230,28,Produto I246,3,1014
T20250414-00781,2023-11-02,269,7,Produto V779,4,1066
T20250414-00782,2024-08-17,272,20,Produto E366,17,1254
T20250414-00783,2024-03-30,296,46,Produto L885,2,1000
T20250414-00784,2024-07-09,247,4,Produto K333,16,1107
T20250414-00785,2023-09-09,276,42,Produto I491,17,1219
T20250414-00786,2023-04-11,222,34,Produto B606,14,1121
T20250414-00787,2025-02-27,244,2,Produto S837,14,1117
T20250414-00788,2024-03-03,224,32,Produto V634,20,1050
T20250414-00789,2025-01-03,254,15,Produto K831,2,1192
T20250414-00790,2024-08-02,247,4,Produto K333,6,1113
T20250414-00791,2024-08-07,291,34,Produto D633,9,1360
T20250414-00792,2024-12-29,212,19,Produto N759,18,1424
T20250414-00793,2023-04-07,231,3,Produto Q788,15,1330
T20250414-00794,2023-11-30,279,30,Produto W458,11,1440
T20250414-00795,2023-09-28,279,30,Produto W458,8,1386
T20250414-00796,2023-03-30,222,34,Produto B606,8,1460
T20250414-00797,2023-11-17,225,23,Produto A317,9,1457
T20250414-00798,2023-05-28,229,17,Produto N361,9,1103
T20250414-00799,2023-11-07,279,30,Produto W458,4,1282
T20250414-00800,2024-11-05,287,16,Produto O164,12,1280
T20250414-00801,2024-09-04,293,45,Produto I337,2,1165
T20250414-00802,2023-10-21,207,38,Produto G584,7,1276
T20250414-00803,2024-12-17,293,45,Produto I337,19,1069
T20250414-00804,2023-07-07,266,19,Produto U706,1,1390
T20250414-00805,2025-01-03,213,4,Produto D177,9,1005
T20250414-00806,2023-05-01,205,17,Produto G609,14,1491
T20250414-00807,2024-02-18,299,38,Produto I435,4,1381
T20250414-00808,2024-08-02,242,10,Produto Z955,12,1243
T20250414-00809,2024-08-09,236,44,Produto M279,4,1012
T20250414-00810,2023-08-16,273,32,Produto P527,19,1189
T20250414-00811,2023-09-13,201,17,Produto T822,13,1468
T20250414-00812,2023-09-11,240,26,Produto H916,12,1083
T20250414-00813,2023-11-09,238,16,Produto K344,4,1297
T20250414-00814,2023-12-28,245,19,Produto H791,4,1013
T20250414-00815,2023-01-02,229,17,Produto N361,9,1240
T20250414-00816,2024-07-18,220,1,Produto C925,1,1410
T20250414-00817,2023-03-15,215,39,Produto S284,3,1225
T20250414-00818,2023-10-15,276,42,Produto I491,3,1074
T20250414-00819,2025-02-24,233,14,Produto G422,6,1163
T20250414-00820,2025-03-16,276,42,Produto I491,5,1107
T20250414-00821,2023-09-23,202,7,Produto E827,7,1224
T20250414-00822,2024-07-13,258,5,Produto T479,14,1404
T20250414-00823,2024-06-30,222,34,Produto B606,20,1067
T20250414-00824,2024-10-21,264,11,Produto P61,1,1458
T20250414-00825,2024-11-08,265,8,Produto W591,9,1494
T20250414-00826,2024-07-06,250,46,Produto Q690,13,1032
